,id,comment,program,time,love,play
32,핫이슈,좋아요.,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:13:52,637,"32,630"
33,김성진,제스파는 믿고씁니다 좋아요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:13:52,637,"32,630"
34,수근수근,오늘 혜택 미쳤네요 ;;;,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:13:52,637,"32,630"
35,마티니블루,오퀴즈 정답이 뭔가요?,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:13:52,637,"32,630"
36,핫이슈,편안함 ~,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:13:52,637,"32,630"
37,ㄱㄴㄷㄹ,정답 20,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:13:52,637,"32,630"
38,ㄱㄴㄷㄹ,20,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:13:52,637,"32,630"
39,하기스,디자인이 좋아요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:13:52,637,"32,630"
40,하기스,20,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:13:52,637,"32,630"
41,하트솜사탕,20,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:13:52,637,"32,630"
42,수근수근,발은 자동인가요 ?,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:13:52,637,"32,630"
43,dodo,굿굿,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:13:52,637,"32,630"
44,덕복희,좋네요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:18:07,945,"36,960"
45,밀크쉐이크좋아,?좋네요 진짜 ㅠ ㅂ,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:18:07,945,"36,960"
46,생쥐,오늘도 응원합니다,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:18:07,945,"36,960"
47,제니,안마구가 너무 신기해요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:18:07,945,"36,960"
48,하기스,시원하게 느껴지네요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:18:07,945,"36,960"
49,Blueming,네이버 쇼핑 라이브 화이팅입니다!,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:18:07,945,"36,960"
50,pot,정답?,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:18:07,945,"36,960"
51,제니,똑똑하다,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:18:07,945,"36,960"
52,Jupiter,하이,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:18:07,945,"36,960"
53,꼬모다,???,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:18:07,945,"36,960"
54,봉구야 쇼핑하자,좋아요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:18:07,945,"36,960"
55,아기똥풀,20,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:18:07,945,"36,960"
56,러브홀릭,라방잘볼게요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:18:07,945,"36,960"
57,윰님,안마의자 좋아요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:18:07,945,"36,960"
58,윰님,굿뜨,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:18:07,945,"36,960"
59,syn,정답 20,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:18:07,945,"36,960"
60,코리앙,안마의자좋네여,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:18:07,945,"36,960"
61,밀크쉐이크좋아,진짜 너무 고급스러운거같아요 색상이,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:18:07,945,"36,960"
62,제니,이렇게 똑똑한게 200만원대밖에 안해요?,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:18:07,945,"36,960"
63,제니,리퍼제품인가요??,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:18:07,945,"36,960"
64,hermitranger,좋네요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:18:07,945,"36,960"
65,als,안녕하세요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:18:07,945,"36,960"
66,제니,너무좋네요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:18:07,945,"36,960"
67,스네이크,나이스,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:18:07,945,"36,960"
68,als,너무 편해 보이네요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:18:07,945,"36,960"
69,jin,신기하네요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:18:07,945,"36,960"
70,yle,우아하마촤,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:18:07,945,"36,960"
71,yle,백리낭 ㅘㅇㄴ,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:18:07,945,"36,960"
72,제니,사이즈도 넉넉하네요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:18:07,945,"36,960"
73,Rari,정답,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:19:14,972,"37,873"
74,밀크쉐이크좋아,140마난 아끼고 생색 낼거에요 ㅋㅋㅋㅋ,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:19:14,972,"37,873"
75,제니,밸리안만의 기능같은게 있나요???,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:19:14,972,"37,873"
76,밀크쉐이크좋아,밸리안이랑 더클랑이랑 뭐가 다르죠?,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:19:14,972,"37,873"
77,제니,더클랑이랑 고민되네요 ㅠㅠ,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:19:14,972,"37,873"
78,써니들맘,가족들 키차이가 커너 다리길이 조절되는게 좋네요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:24:21,"1,305","42,038"
79,수근수근,와 발에 딱 맞춰서 조절 되는거 신기해요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:24:21,"1,305","42,038"
80,밀크쉐이크좋아,아 공기압 모드만 된다구용?,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:24:21,"1,305","42,038"
81,돌부처,다리길이 조절 몇센티미터 까지 가능하죠?,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:24:21,"1,305","42,038"
82,수근수근,요가모드 체험 했는데 진짜 좋더라구요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:24:21,"1,305","42,038"
83,밀크쉐이크좋아,설치 언제까지 될까요!?,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:24:21,"1,305","42,038"
84,밀크쉐이크좋아,어버이날 까지 받고싶어요!,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:24:21,"1,305","42,038"
85,수근수근,에어모드도 있고 마사지 모드도 있고 둘 다도 되는거고 맞죠 ?,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:24:21,"1,305","42,038"
86,jon,좋아보이네요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:24:21,"1,305","42,038"
87,스페셜화니,어제 더클랑 구매했는데요 지금 밸리안 구매하면 더클랑 취소되겠죠?,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:24:21,"1,305","42,038"
88,수근수근,좋네요 진짜 가끔은 안마구 없이 받고 싶을 때가 있어서 ㅠ,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:24:21,"1,305","42,038"
89,Feel 사마,기대합니다,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:24:21,"1,305","42,038"
90,김윤경,기대합니다,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:24:21,"1,305","42,038"
91,밀크쉐이크좋아,아프거나 그러진 않을까요?,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:24:21,"1,305","42,038"
92,밀크쉐이크좋아,연세 많으신분들이 아프실까봐요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:24:21,"1,305","42,038"
93,032,좋아보이네요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:24:21,"1,305","42,038"
94,커피한잔,방송 잘 볼게요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:24:21,"1,305","42,038"
95,예원예준,제품 기대됩니다,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:24:21,"1,305","42,038"
96,예원예준,잘볼께요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:24:21,"1,305","42,038"
97,salute,제스파 좋아요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:24:21,"1,305","42,038"
98,salute,안마의자 좋아요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:24:21,"1,305","42,038"
99,밀크쉐이크좋아,제스파 좋아요 ㅋㅋㅋ저두,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:24:21,"1,305","42,038"
100,예원예준,기대됩니다,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:24:21,"1,305","42,038"
101,커피한잔,고급지네요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:24:21,"1,305","42,038"
102,밀크쉐이크좋아,다른 브랜드 광고모델 돈써서 비싸게 파는것보다 신뢰감이있는거같아요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:24:21,"1,305","42,038"
103,밀크쉐이크좋아,제스파 안마기들 집에 많아요 ㅋㅋ,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:24:21,"1,305","42,038"
104,제니,ㅇ저도 안마기 집에 많은데 ㅋㅋㅋㅋ믿고구매합니다,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:24:21,"1,305","42,038"
105,밀크쉐이크좋아,안마의자는 AS 얼마나 되죠?,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:24:21,"1,305","42,038"
106,밀크쉐이크좋아,오 좋네요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:27:18,"1,419","44,111"
107,밀크쉐이크좋아,너무 귀엽네요 공기압 주머니 ㅋㅋ,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:27:18,"1,419","44,111"
108,스마일아이,20,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:27:18,"1,419","44,111"
109,스마일아이,20센티,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:27:18,"1,419","44,111"
110,까미won,반갑습니다,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:27:18,"1,419","44,111"
111,coolpen,혜택 좋네요.,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:27:18,"1,419","44,111"
112,제니,와 안마의자만 250만대에,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:27:18,"1,419","44,111"
113,제니,소형안마기까지 순위높던데,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:27:18,"1,419","44,111"
114,제니,정말 믿고 구매합니다 ㅠㅠㅠㅠ,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:27:18,"1,419","44,111"
115,meme,안녕하세요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:27:18,"1,419","44,111"
116,meme,제스파 안마의자보러왓어요~~~~~,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:27:18,"1,419","44,111"
117,meme,279만원으러 보이는데 아떻게 200만원이에요~~~?,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:27:18,"1,419","44,111"
118,김성진,의료기기전시회갔다가 제스파 부스가서 봤는데 빨리 받고싶네요 ㅋㅋ,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:28:15,"1,423","44,823"
119,meme,아아 쿠폰 잇구나,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:28:15,"1,423","44,823"
120,meme,쿠폰 받아서 사면 되나용?,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:28:15,"1,423","44,823"
121,윤명순,좋아요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:28:15,"1,423","44,823"
122,meme,이거 지난번 방송때 놓쳐서 오늘 사려고요!,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:28:15,"1,423","44,823"
123,윤명순,멋져요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:28:15,"1,423","44,823"
124,윤명순,가격좋아요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:28:15,"1,423","44,823"
125,meme,좋아요!!,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:28:15,"1,423","44,823"
126,제니,수면참견ㅇ랑 발마사지기 한번에 주시는 건가요?,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:29:12,"1,476","45,562"
127,dark33210,라이브 고맙습니다,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:29:12,"1,476","45,562"
128,dark33210,기대되네요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:29:12,"1,476","45,562"
129,meme,결제 하고왓어요!,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:30:15,"1,535","46,340"
130,앙마의유혹,굿굿굿,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:31:17,"1,570","47,090"
131,meme,사은품 발송은 어디로 될까요?,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:31:17,"1,570","47,090"
132,제니,에어모드는 몇가지에요?,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:31:17,"1,570","47,090"
133,lovejin,퀴즈정답 20,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:31:17,"1,570","47,090"
134,탑리더,좋아 보이네요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:31:17,"1,570","47,090"
135,제니,총 몇가지 모드가 있는지 궁금해요!,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:31:17,"1,570","47,090"
136,빨간구슬,20,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:33:09,"1,596","48,435"
137,제니,숙취모드ㅋㅋㅋㅋㅋㅋㅋㅋ,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:33:09,"1,596","48,435"
138,야호,그렇군요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:33:09,"1,596","48,435"
139,meme,이거 실물이 더 이쁠거 같아요. 상세페이지 보니가 약간 방송에 보이는거랑 톤이 달라보이는데,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:33:09,"1,596","48,435"
140,제니,폭 안기는게 너무 편해보여요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:34:04,"1,615","49,076"
141,kyu,안녕하세요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:35:03,"1,676","49,697"
142,ctype,좋아요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:38:45,"1,807","51,909"
143,meme,이거 괜찮으면 하나 더 구매할게요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:38:45,"1,807","51,909"
144,남자아이가,어제더클랑 구매했는데 더클랑과 큰차이점이뭘까요?,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:38:45,"1,807","51,909"
145,kim,답뭐죠,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:38:45,"1,807","51,909"
146,kim,답이?,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:38:45,"1,807","51,909"
147,soon9870,방송 고맙습니다,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:38:45,"1,807","51,909"
148,soon9870,기대되네요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:38:45,"1,807","51,909"
149,meme,더클랑보다 기능이 훨씬 많더라구요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:38:45,"1,807","51,909"
150,meme,저도 상세페이지 10번은 본듯 ㅋㅋ 공부햇어요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:38:45,"1,807","51,909"
151,김성진,정답은 20,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:38:45,"1,807","51,909"
152,라벤다,20,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:38:45,"1,807","51,909"
153,NARI,안녕하세요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:38:45,"1,807","51,909"
154,제니,상세페이지도 너무 이뻐요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:38:45,"1,807","51,909"
155,Jupiter,편해보여요,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:38:45,"1,807","51,909"
156,제니,핑크핑크,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:38:45,"1,807","51,909"
157,meme,리모컨도 훨씬 좋아짐,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:38:45,"1,807","51,909"
158,제니,리모컨 엄청 고급지다,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:39:47,"1,832","52,472"
159,meme,어제 신세계 강남에서 봤어요 ㅋㅋㅋㅋ,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:39:47,"1,832","52,472"
160,meme,제스파 매장 ㅋㅋ,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:39:47,"1,832","52,472"
161,meme,네 ㅋㅋㅋ 옆에,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:40:53,"1,834","53,056"
162,meme,강아지 브랜드랑 같이 있더라구여,우아함의_끝_!_밸리안_안마의자_런칭_앵콜_방송!,2022-05-02_13:40:53,"1,834","53,056"
0,사랑,3번,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:00,"3,387","15,366"
1,이거사자,좋아요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:00,"3,387","15,366"
2,아들셋 슈퍼맘,비유가확실하네요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:00,"3,387","15,366"
3,수산나,아침에 일어. 베게자국도 금방사라짐,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:00,"3,387","15,366"
4,첸지,선물 뭐할까 고민이었는제 잘 들어왔네요ㅎㅎㅎ,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:00,"3,387","15,366"
5,수산나,강추,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:00,"3,387","15,366"
6,넌나의태양,300달톤!!~찐이다,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:00,"3,387","15,366"
7,기억력3초,300달톤이라니,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:00,"3,387","15,366"
8,전현,매일 아침에 먹고 있어요~ 맛있습니다ㅎㅎ,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:00,"3,387","15,366"
9,기억력3초,대박이다!,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:00,"3,387","15,366"
10,마블링,30대 지나면 콜라겐 부족하면 클나요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:00,"3,387","15,366"
11,기억력3초,헐ㅋㅋ25살부터라니 두분은 20대 초반 같아요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:00,"3,387","15,366"
12,allo1201,콜라겐은 역시 저분자 먹어야해요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:00,"3,387","15,366"
13,넌나의태양,슬퍼하지마~ 자연도감있자나요ㅎ,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:00,"3,387","15,366"
14,iym,요거먹고 눈가주름이 안보여 친구들 만날때면 한개더먹고 나감 ㅎ,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:00,"3,387","15,366"
15,마블링,저 자연도감꺼 새싹보리가루 먹어봤어요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:00,"3,387","15,366"
16,기억력3초,콜라겐 드셔서 그런가봐요~~!,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:00,"3,387","15,366"
17,whwh,맛있어서 꾸준히 챙겨먹게 되더라구요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:00,"3,387","15,366"
18,써니,어떤 맛인지 궁금해요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:00,"3,387","15,366"
19,수산나,먹는날과 안먹는날의차이가 확나요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:00,"3,387","15,366"
20,아들셋 슈퍼맘,콜라겐은 빨리먹는게 최고죠👍,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:00,"3,387","15,366"
21,아들셋 슈퍼맘,ㅋㅋㅋㅋ,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:00,"3,387","15,366"
22,iym,자연도감 짱짱,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:00,"3,387","15,366"
23,참린,하루에 하나 먹는거에요??,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:00,"3,387","15,366"
24,넌나의태양,탱글탱글 ~~,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:00,"3,387","15,366"
25,나무,남성용 먹어봐야겠네요.,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:00,"3,387","15,366"
26,으쨩,석류맛인가,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:00,"3,387","15,366"
27,allo1201,먹기편해요 낱개포장이라,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:00,"3,387","15,366"
28,수산나,젤리형 먹기좋아요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:00,"3,387","15,366"
29,뛰세요,자연도감이라는 좋은 브랜드 알아가네요~~,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:00,"3,387","15,366"
30,넌나의태양,물하나없이 그대로,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:56,"3,619","16,559"
31,뽀르뽀르,좋아요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:56,"3,619","16,559"
32,whwh,찰방하네요~~,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:56,"3,619","16,559"
33,전현,탱글탱해요!,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:56,"3,619","16,559"
34,기억력3초,와 보기만 해도 맛있을 거같아요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:56,"3,619","16,559"
35,뛰세요,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 문어다리같아요.,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:56,"3,619","16,559"
36,첸지,탱글탱긍ㄹ~~,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:56,"3,619","16,559"
37,으쨩,헐 완전 탱글탱그리,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:56,"3,619","16,559"
38,첸지,하루 한포 넘 좋아여,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:56,"3,619","16,559"
39,아들셋 슈퍼맘,메롱메롱ㅋㅋ,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:56,"3,619","16,559"
40,기억력3초,화면으로도 느껴진느 탱글탱글`~,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:56,"3,619","16,559"
41,iym,전젤리를좋아해서 요게딱이네요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:56,"3,619","16,559"
42,전현,아르기닌 최고,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:56,"3,619","16,559"
43,뛰세요,맛이 궁금하네요.,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:56,"3,619","16,559"
44,아들셋 슈퍼맘,난 콜라겐먹지롱~~하는것같아요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:11:56,"3,619","16,559"
45,기억력3초,맛 어때여?~~~넘 맛있게 드신다~~,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:15:06,"4,535","20,659"
46,넌나의태양,맞아요.떨어지는 즙1도없이 .꽉채웠네요,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:15:06,"4,535","20,659"
47,딩구리,진짜 궁금하네여,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:15:06,"4,535","20,659"
48,딩구리,어떤맛일지,남성용_여성용_저분자_콜라겐_젤리_300달톤_선물용,2022-05-02_13:15:06,"4,535","20,659"
